year,cbsa,GEO_ID,CONTROL,LAG_2,LAG_1,TARGET,REMOTE,REMOTE_PPL,Computer,WirelessDevice,Cellular,CableFiber,SatelliteInternet,dist_to_cbd,covid
2017,44140,1001.0,SCP_GENDER_0,0.7578947368421053,0.7777777777777778,0.8686868686868686,0.4042289904378379,699,0.777,0.043,0.409,0.722,0.03,8.587381215123983,0
2017,44140,1001.0,SCP_GENDER_1,0.7596153846153846,0.788135593220339,0.8333333333333333,0.4042289904378379,699,0.777,0.043,0.409,0.722,0.03,8.587381215123983,0
2018,44140,1001.0,SCP_GENDER_0,0.7777777777777778,0.8686868686868686,0.888888888888889,0.3976921703606176,572,0.799,0.0409999999999999,0.485,0.742,0.027,8.587381215123983,0
2018,44140,1001.0,SCP_GENDER_1,0.788135593220339,0.8333333333333333,0.8476190476190476,0.3976921703606176,572,0.799,0.0409999999999999,0.485,0.742,0.027,8.587381215123983,0
2019,44140,1001.0,SCP_GENDER_0,0.8686868686868686,0.888888888888889,0.8640776699029128,0.3993535514580903,599,0.8009999999999999,0.042,0.581,0.6890000000000001,0.025,8.587381215123983,0
2019,44140,1001.0,SCP_GENDER_1,0.8333333333333333,0.8476190476190476,0.8367346938775511,0.3993535514580903,599,0.8009999999999999,0.042,0.581,0.6890000000000001,0.025,8.587381215123983,0
2020,44140,1001.0,SCP_GENDER_0,0.888888888888889,0.8640776699029128,0.8160919540229885,0.3875800652918295,548,0.785,0.043,0.6729999999999999,0.695,0.021,8.587381215123983,1
2020,44140,1001.0,SCP_GENDER_1,0.8476190476190476,0.8367346938775511,0.7692307692307693,0.3875800652918295,548,0.785,0.043,0.6729999999999999,0.695,0.021,8.587381215123983,1
2021,44140,1001.0,SCP_GENDER_0,0.8640776699029128,0.8160919540229885,0.8118811881188118,0.3831503108380905,581,0.784,0.055,0.726,0.679,0.022,8.587381215123983,1
2021,44140,1001.0,SCP_GENDER_1,0.8367346938775511,0.7692307692307693,0.8375,0.3831503108380905,581,0.784,0.055,0.726,0.679,0.022,8.587381215123983,1
2022,44140,1001.0,SCP_GENDER_0,0.8160919540229885,0.8118811881188118,0.77,0.3712372015398051,456,0.7509999999999999,0.046,0.789,0.667,0.017,8.587381215123983,1
2022,44140,1001.0,SCP_GENDER_1,0.7692307692307693,0.8375,0.8252427184466019,0.3712372015398051,456,0.7509999999999999,0.046,0.789,0.667,0.017,8.587381215123983,1
2017,49340,1603.0,SCP_GENDER_0,0.766990291262136,0.75,0.7155963302752293,0.3317876523097959,504,0.736,0.035,0.4579999999999999,0.6759999999999999,0.023,8.338035768461827,0
2017,49340,1603.0,SCP_GENDER_1,0.6268656716417912,0.6323529411764705,0.5333333333333333,0.3317876523097959,504,0.736,0.035,0.4579999999999999,0.6759999999999999,0.023,8.338035768461827,0
2018,49340,1603.0,SCP_GENDER_0,0.75,0.7155963302752293,0.6778523489932885,0.3162468532925606,489,0.6920000000000001,0.037,0.565,0.6459999999999999,0.0289999999999999,8.338035768461827,0
2018,49340,1603.0,SCP_GENDER_1,0.6323529411764705,0.5333333333333333,0.5543478260869565,0.3162468532925606,489,0.6920000000000001,0.037,0.565,0.6459999999999999,0.0289999999999999,8.338035768461827,0
2019,49340,1603.0,SCP_GENDER_0,0.7155963302752293,0.6778523489932885,0.7417218543046358,0.3318432143515674,607,0.6990000000000001,0.034,0.6970000000000001,0.6829999999999999,0.026,8.338035768461827,0
2019,49340,1603.0,SCP_GENDER_1,0.5333333333333333,0.5543478260869565,0.625,0.3318432143515674,607,0.6990000000000001,0.034,0.6970000000000001,0.6829999999999999,0.026,8.338035768461827,0
2020,49340,1603.0,SCP_GENDER_0,0.6778523489932885,0.7417218543046358,0.7651006711409396,0.3404791235413032,462,0.6659999999999999,0.037,0.7659999999999999,0.645,0.023,8.338035768461827,1
2020,49340,1603.0,SCP_GENDER_1,0.5543478260869565,0.625,0.7692307692307693,0.3404791235413032,462,0.6659999999999999,0.037,0.7659999999999999,0.645,0.023,8.338035768461827,1
2021,49340,1603.0,SCP_GENDER_0,0.7417218543046358,0.7651006711409396,0.763888888888889,0.3481146145803269,429,0.695,0.049,0.8190000000000001,0.6809999999999999,0.023,8.338035768461827,1
2021,49340,1603.0,SCP_GENDER_1,0.625,0.7692307692307693,0.773109243697479,0.3481146145803269,429,0.695,0.049,0.8190000000000001,0.6809999999999999,0.023,8.338035768461827,1
2022,49340,1603.0,SCP_GENDER_0,0.7651006711409396,0.763888888888889,0.7032258064516129,0.3498957458477459,387,0.718,0.053,0.845,0.7040000000000001,0.038,8.338035768461827,1
2022,49340,1603.0,SCP_GENDER_1,0.7692307692307693,0.773109243697479,0.8017241379310346,0.3498957458477459,387,0.718,0.053,0.845,0.7040000000000001,0.038,8.338035768461827,1
2017,49340,1604.0,SCP_GENDER_0,0.8173913043478261,0.7857142857142858,0.75,0.3696744145077399,926,0.76,0.0279999999999999,0.418,0.6970000000000001,0.035,7.976607124952816,0
2017,49340,1604.0,SCP_GENDER_1,0.7203389830508475,0.75,0.7350427350427351,0.3696744145077399,926,0.76,0.0279999999999999,0.418,0.6970000000000001,0.035,7.976607124952816,0
2018,49340,1604.0,SCP_GENDER_0,0.7857142857142858,0.75,0.6810344827586208,0.3763532935527342,886,0.738,0.031,0.551,0.6990000000000001,0.035,7.976607124952816,0
2018,49340,1604.0,SCP_GENDER_1,0.75,0.7350427350427351,0.7131147540983607,0.3763532935527342,886,0.738,0.031,0.551,0.6990000000000001,0.035,7.976607124952816,0
